route	resolved	status	final_url	title	notes	screenshot
/versotech_main/deals/[id]	/versotech_main/deals/d52d0d1c-e2e0-438c-9798-b9eb3a847638	PASS	http://localhost:3000/versotech_main/deals/d52d0d1c-e2e0-438c-9798-b9eb3a847638	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/016_/versotech_main/deals/[id].png
/versotech_main/deals/new	/versotech_main/deals/new	PASS	http://localhost:3000/versotech_main/deals/new	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/017_/versotech_main/deals/new.png
/versotech_main/deals	/versotech_main/deals	PASS	http://localhost:3000/versotech_main/deals	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/018_/versotech_main/deals.png
/versotech_main/documents	/versotech_main/documents	PASS	http://localhost:3000/versotech_main/documents	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/019_/versotech_main/documents.png
/versotech_main/entities/[id]	/versotech_main/entities/ed1a5684-0bf3-4b8a-a460-b71724e2bfdc	PASS	http://localhost:3000/versotech_main/entities/ed1a5684-0bf3-4b8a-a460-b71724e2bfdc	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/020_/versotech_main/entities/[id].png
/versotech_main/entities	/versotech_main/entities	PASS	http://localhost:3000/versotech_main/entities	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/021_/versotech_main/entities.png
/versotech_main/escrow	/versotech_main/escrow	PASS	http://localhost:3000/versotech_main/escrow	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/022_/versotech_main/escrow.png
/versotech_main/fee-plans	/versotech_main/fee-plans	PASS	http://localhost:3000/versotech_main/fee-plans	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/023_/versotech_main/fee-plans.png
/versotech_main/fees	/versotech_main/fees	PASS	http://localhost:3000/versotech_main/fees	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/024_/versotech_main/fees.png
/versotech_main/inbox	/versotech_main/inbox	PASS	http://localhost:3000/versotech_main/inbox	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/025_/versotech_main/inbox.png
/versotech_main/introducer-agreements/[id]	/versotech_main/introducer-agreements/c01b7a6b-d6cd-4c1d-ace2-7bd451b700ae	PASS	http://localhost:3000/versotech_main/introducer-agreements/c01b7a6b-d6cd-4c1d-ace2-7bd451b700ae	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/026_/versotech_main/introducer-agreements/[id].png
/versotech_main/introducer-agreements	/versotech_main/introducer-agreements	PASS	http://localhost:3000/versotech_main/introducer-agreements	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/027_/versotech_main/introducer-agreements.png
/versotech_main/introducer-profile	/versotech_main/introducer-profile	PASS	http://localhost:3000/versotech_main/introducer-profile	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/028_/versotech_main/introducer-profile.png
/versotech_main/introducer-reconciliation	/versotech_main/introducer-reconciliation	PASS	http://localhost:3000/versotech_main/arranger-reconciliation?tab=introducers	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/029_/versotech_main/introducer-reconciliation.png
/versotech_main/introducers/[id]	/versotech_main/introducers/3a2dc66e-4e4f-42a0-a29b-ed80010e4e6c	PASS	http://localhost:3000/versotech_main/introducers/3a2dc66e-4e4f-42a0-a29b-ed80010e4e6c	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/030_/versotech_main/introducers/[id].png
/versotech_main/introducers	/versotech_main/introducers	PASS	http://localhost:3000/versotech_main/introducers	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/031_/versotech_main/introducers.png
/versotech_main/introductions	/versotech_main/introductions	PASS	http://localhost:3000/versotech_main/introductions	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/032_/versotech_main/introductions.png
/versotech_main/investors/[id]	/versotech_main/investors/fbb82377-3253-4d88-9180-3c81ee1845b8	PASS	http://localhost:3000/versotech_main/investors/fbb82377-3253-4d88-9180-3c81ee1845b8	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/033_/versotech_main/investors/[id].png
/versotech_main/investors	/versotech_main/investors	PASS	http://localhost:3000/versotech_main/investors	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/034_/versotech_main/investors.png
/versotech_main/kyc-compliance	/versotech_main/kyc-compliance	PASS	http://localhost:3000/versotech_main/kyc-compliance	KYC Compliance | V E R S O		tasks/currency-ui-evidence-agentbrowser/screenshots/035_/versotech_main/kyc-compliance.png
/versotech_main/kyc-review	/versotech_main/kyc-review	PASS	http://localhost:3000/versotech_main/kyc-review	KYC Review | VERSO		tasks/currency-ui-evidence-agentbrowser/screenshots/036_/versotech_main/kyc-review.png
/versotech_main/lawyer-deal/[id]	/versotech_main/lawyer-deal/d52d0d1c-e2e0-438c-9798-b9eb3a847638	PASS	http://localhost:3000/versotech_main/dashboard	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/037_/versotech_main/lawyer-deal/[id].png
/versotech_main/lawyer-profile	/versotech_main/lawyer-profile	PASS	http://localhost:3000/versotech_main/lawyer-profile	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/038_/versotech_main/lawyer-profile.png
/versotech_main/lawyer-reconciliation	/versotech_main/lawyer-reconciliation	PASS	http://localhost:3000/versotech_main/lawyer-reconciliation	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/039_/versotech_main/lawyer-reconciliation.png
/versotech_main/lawyers/[id]	/versotech_main/lawyers/46e03081-e095-4fb1-a76a-144eaacad61f	PASS	http://localhost:3000/versotech_main/lawyers/46e03081-e095-4fb1-a76a-144eaacad61f	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/040_/versotech_main/lawyers/[id].png
/versotech_main/messages	/versotech_main/messages	PASS	http://localhost:3000/versotech_main/messages	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/041_/versotech_main/messages.png
/versotech_main/my-commercial-partners	/versotech_main/my-commercial-partners	PASS	http://localhost:3000/versotech_main/my-commercial-partners	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/042_/versotech_main/my-commercial-partners.png
/versotech_main/my-commissions	/versotech_main/my-commissions	PASS	http://localhost:3000/versotech_main/my-commissions	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/043_/versotech_main/my-commissions.png
/versotech_main/my-introducers	/versotech_main/my-introducers	PASS	http://localhost:3000/versotech_main/my-introducers	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/044_/versotech_main/my-introducers.png
/versotech_main/my-lawyers	/versotech_main/my-lawyers	PASS	http://localhost:3000/versotech_main/my-lawyers	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/045_/versotech_main/my-lawyers.png
/versotech_main/my-mandates/[mandateId]	/versotech_main/my-mandates/d52d0d1c-e2e0-438c-9798-b9eb3a847638	PASS	http://localhost:3000/versotech_main/my-mandates/d52d0d1c-e2e0-438c-9798-b9eb3a847638	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/046_/versotech_main/my-mandates/[mandateId].png
/versotech_main/my-mandates	/versotech_main/my-mandates	PASS	http://localhost:3000/versotech_main/my-mandates	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/047_/versotech_main/my-mandates.png
/versotech_main/my-partners	/versotech_main/my-partners	PASS	http://localhost:3000/versotech_main/my-partners	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/048_/versotech_main/my-partners.png
/versotech_main/notifications	/versotech_main/notifications	PASS	http://localhost:3000/versotech_main/notifications	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/049_/versotech_main/notifications.png
/versotech_main/opportunities/[id]	/versotech_main/opportunities/d52d0d1c-e2e0-438c-9798-b9eb3a847638	PASS	http://localhost:3000/versotech_main/opportunities/d52d0d1c-e2e0-438c-9798-b9eb3a847638	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/050_/versotech_main/opportunities/[id].png
/versotech_main/opportunities	/versotech_main/opportunities	PASS	http://localhost:3000/versotech_main/opportunities	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/051_/versotech_main/opportunities.png
/versotech_main	/versotech_main	PASS	http://localhost:3000/versotech_main/dashboard	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/052_/versotech_main.png
/versotech_main/partner-profile	/versotech_main/partner-profile	PASS	http://localhost:3000/versotech_main/partner-profile	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/053_/versotech_main/partner-profile.png
/versotech_main/partner-transactions	/versotech_main/partner-transactions	PASS	http://localhost:3000/versotech_main/partner-transactions	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/054_/versotech_main/partner-transactions.png
/versotech_main/partners/[id]	/versotech_main/partners/007595b4-aabe-4b21-a13f-fb51c2585e8d	PASS	http://localhost:3000/versotech_main/partners/007595b4-aabe-4b21-a13f-fb51c2585e8d	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/055_/versotech_main/partners/[id].png
/versotech_main/payment-requests	/versotech_main/payment-requests	PASS	http://localhost:3000/versotech_main/payment-requests	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/056_/versotech_main/payment-requests.png
/versotech_main/placement-agreements/[id]	/versotech_main/placement-agreements/34f7b0d6-fdb5-4efd-8ae8-5b8e0a4da799	PASS	http://localhost:3000/versotech_main/placement-agreements/34f7b0d6-fdb5-4efd-8ae8-5b8e0a4da799	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/057_/versotech_main/placement-agreements/[id].png
/versotech_main/placement-agreements	/versotech_main/placement-agreements	PASS	http://localhost:3000/versotech_main/placement-agreements	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/058_/versotech_main/placement-agreements.png
/versotech_main/portfolio/[id]	/versotech_main/portfolio/ed1a5684-0bf3-4b8a-a460-b71724e2bfdc	PASS	http://localhost:3000/versotech_main/portfolio	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/059_/versotech_main/portfolio/[id].png
/versotech_main/portfolio	/versotech_main/portfolio	PASS	http://localhost:3000/versotech_main/portfolio	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/060_/versotech_main/portfolio.png
/versotech_main/processes	/versotech_main/processes	PASS	http://localhost:3000/versotech_admin/processes	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/061_/versotech_main/processes.png
/versotech_main/profile	/versotech_main/profile	PASS	http://localhost:3000/versotech_main/profile	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/062_/versotech_main/profile.png
/versotech_main/reconciliation/[id]	/versotech_main/reconciliation/87bc94be-ab11-47ec-95a9-7980018e7b4f	PASS	http://localhost:3000/versotech_main/reconciliation/87bc94be-ab11-47ec-95a9-7980018e7b4f	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/063_/versotech_main/reconciliation/[id].png
/versotech_main/reconciliation	/versotech_main/reconciliation	PASS	http://localhost:3000/versotech_main/reconciliation	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/064_/versotech_main/reconciliation.png
/versotech_main/requests/analytics	/versotech_main/requests/analytics	PASS	http://localhost:3000/versotech_main/requests/analytics	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/065_/versotech_main/requests/analytics.png
/versotech_main/requests	/versotech_main/requests	PASS	http://localhost:3000/versotech_main/requests	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/066_/versotech_main/requests.png
/versotech_main/shared-transactions	/versotech_main/shared-transactions	PASS	http://localhost:3000/versotech_main/shared-transactions	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/067_/versotech_main/shared-transactions.png
/versotech_main/subscription-packs	/versotech_main/subscription-packs	PASS	http://localhost:3000/versotech_main/subscription-packs	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/068_/versotech_main/subscription-packs.png
/versotech_main/subscriptions/[id]	/versotech_main/subscriptions/9693e081-93d7-4c4c-8cee-4c63e466894b	PASS	http://localhost:3000/versotech_main/subscriptions/9693e081-93d7-4c4c-8cee-4c63e466894b	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/069_/versotech_main/subscriptions/[id].png
/versotech_main/subscriptions	/versotech_main/subscriptions	PASS	http://localhost:3000/versotech_main/subscriptions	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/070_/versotech_main/subscriptions.png
/versotech_main/subscriptions/vehicle-summary	/versotech_main/subscriptions/vehicle-summary	PASS	http://localhost:3000/versotech_main/subscriptions/vehicle-summary	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/071_/versotech_main/subscriptions/vehicle-summary.png
/versotech_main/tasks	/versotech_main/tasks	PASS	http://localhost:3000/versotech_main/tasks	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/072_/versotech_main/tasks.png
/versotech_main/users/[id]	/versotech_main/users/6030ceab-1513-4ca1-be3c-caf58953612c	PASS	http://localhost:3000/versotech_main/users/6030ceab-1513-4ca1-be3c-caf58953612c	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/073_/versotech_main/users/[id].png
/versotech_main/users	/versotech_main/users	PASS	http://localhost:3000/versotech_main/users	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/074_/versotech_main/users.png
/versotech_main/versosign	/versotech_main/versosign	PASS	http://localhost:3000/versotech_main/versosign	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/075_/versotech_main/versosign.png
/versotech_admin/agents/compliance	/versotech_admin/agents/compliance	PASS	http://localhost:3000/versotech_admin/agents/compliance	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/076_/versotech_admin/agents/compliance.png
/versotech_admin/agents	/versotech_admin/agents	PASS	http://localhost:3000/versotech_admin/agents	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/077_/versotech_admin/agents.png
/versotech_admin/dashboard	/versotech_admin/dashboard	PASS	http://localhost:3000/versotech_admin/dashboard	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/078_/versotech_admin/dashboard.png
/versotech_admin/growth/cohorts	/versotech_admin/growth/cohorts	PASS	http://localhost:3000/versotech_admin/growth/cohorts	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/079_/versotech_admin/growth/cohorts.png
/versotech_admin/growth/engagement	/versotech_admin/growth/engagement	PASS	http://localhost:3000/versotech_admin/growth/engagement	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/080_/versotech_admin/growth/engagement.png
/versotech_admin/growth/funnel	/versotech_admin/growth/funnel	PASS	http://localhost:3000/versotech_admin/growth/funnel	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/081_/versotech_admin/growth/funnel.png
/versotech_admin/growth	/versotech_admin/growth	PASS	http://localhost:3000/versotech_admin/growth	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/082_/versotech_admin/growth.png
/versotech_admin/growth/retention	/versotech_admin/growth/retention	PASS	http://localhost:3000/versotech_admin/growth/retention	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/083_/versotech_admin/growth/retention.png
/versotech_admin	/versotech_admin	PASS	http://localhost:3000/versotech_admin/dashboard	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/084_/versotech_admin.png
/versotech_admin/processes	/versotech_admin/processes	PASS	http://localhost:3000/versotech_admin/processes	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/085_/versotech_admin/processes.png
/versotech_admin/settings	/versotech_admin/settings	PASS	http://localhost:3000/versotech_admin/settings	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/086_/versotech_admin/settings.png
/versotech_admin/users/[id]	/versotech_admin/users/6030ceab-1513-4ca1-be3c-caf58953612c	PASS	http://localhost:3000/versotech_admin/users/6030ceab-1513-4ca1-be3c-caf58953612c	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/087_/versotech_admin/users/[id].png
/versotech_admin/users/entities	/versotech_admin/users/entities	PASS	http://localhost:3000/versotech_admin/users/entities	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/088_/versotech_admin/users/entities.png
/versotech_admin/users/investors	/versotech_admin/users/investors	PASS	http://localhost:3000/versotech_admin/users/investors	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/089_/versotech_admin/users/investors.png
/versotech_admin/users	/versotech_admin/users	PASS	http://localhost:3000/versotech_admin/users	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/090_/versotech_admin/users.png
/versotech_admin/users/staff	/versotech_admin/users/staff	PASS	http://localhost:3000/versotech_admin/users/staff	VERSOTECH | Investment Portal		tasks/currency-ui-evidence-agentbrowser/screenshots/091_/versotech_admin/users/staff.png
